model,mse,r_squared,aic,bic
Basic Single-Stage,2.2242792654250794,0.7511416120100363,27.983001612251215,30.785396375575527
Basic Two-Stage,2.0728714019879004,0.768081533812877,25.868058376413344,28.670453139737656
Weber Single-Stage,1.0616882421136216,0.8812154442172524,5.795837928615859,8.598232691940169
Weber Two-Stage,1.005860290865377,0.8874616265956892,4.175325409822317,6.977720173146628
Linear Regression,2.062311750826034,0.7692629761824241,25.714841428809397,28.51723619213371
