model,mse,r_squared,aic,bic
Basic Single-Stage,0.266284307199636,0.9498372929805552,-35.69560884649443,-32.89321408317012
Basic Two-Stage,0.26829217656872706,0.9494590500267955,-35.47024861908942,-32.66785385576511
Weber Single-Stage,0.23248642789818252,0.9562041462702097,-39.76757386918873,-36.96517910586442
Weber Two-Stage,0.24805187994352731,0.9532719223671673,-37.82339989903275,-35.02100513570844
Linear Regression,0.2569764377040792,0.9515907118560085,-36.76300966926462,-33.96061490594031
