model,mse,r_squared,aic,bic
Basic Single-Stage,0.8998027270061716,0.6075478933508567,0.8326413836433426,3.6350361469676535
Basic Two-Stage,0.8494237525580647,0.6295208592683597,-0.8958776090221727,1.9065171543021382
Weber Single-Stage,0.8899661157931998,0.611838165737187,0.5028770354340297,3.3052717987583407
Weber Two-Stage,0.877752624191516,0.6171651228187358,0.08831995042964147,2.8907147137539524
Linear Regression,0.5130979624260896,0.7762105290106319,-16.018596296099197,-13.216201532774885
