range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,48.039562171368964,0.19412970349627587,,,0.20290255026982326,0.23502816576403182
medium,40.01369179116977,0.16549445573231333,,-0.4213836477987417,-0.07299816610474531,0.23525030686203616
long,37.939355475196464,0.1621448331189829,,,0.17978251293797357,0.23502816576403177
