model,mse,r_squared,aic,bic
Basic Single-Stage,0.0028743822222222276,0.9438531961310432,-171.54709000128707,-168.74469523796276
Basic Two-Stage,0.002874686810528895,0.9438472464491314,-171.5439122793169,-168.7415175159926
Weber Single-Stage,0.0035126543323069797,0.931385494827127,-165.53295988336595,-162.73056512004163
Weber Two-Stage,0.003513070103749648,0.9313773733471563,-165.52941018718533,-162.72701542386102
Linear Regression,0.0027926403854747904,0.9454499019693497,-172.41229207989105,-169.60989731656673
