range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,43.512566832798655,0.18259125935607387,,,0.43888514097695286,0.23502816576403177
medium,13.028608223430318,0.15846262646361434,,-0.9286471211586043,-0.15215860031064796,0.23525030686203605
long,31.19222583565276,0.25337572323890933,,,0.14755837959649548,0.23502816576403165
