exp_id,llm_model,range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
base_2_text_image,qwen_qwen2.5-vl-32b-instruct,medium,,0.0980450029527884,,,0.0212321426974982,0.2834392332871105
base_2_text_image,qwen_qwen2.5-vl-32b-instruct,long,,,,,0.1496743888093087,0.3046146050312679
base_2_text_image,GPT-5 Mini,short,45.06933731767539,0.0253961716627849,,,0.2479549724318538,0.2471880926783111
base_2_text_image,GPT-5 Mini,medium,45.013735243623536,0.0111263788969808,,,0.2179458624379417,0.217956842254054
base_2_text_image,GPT-5 Mini,long,44.81497308796454,0.0067703937094955,,,0.2197463781688959,0.2190649014647032
base_2_text_image,microsoft_phi-4-multimodal-instruct,short,52.86350504577503,0.15723432441239,,,0.043252531389531,0.2471880926783111
base_2_text_image,microsoft_phi-4-multimodal-instruct,medium,39.00075604477553,0.2240492406913296,,,0.2999119293608,0.217956842254054
base_2_text_image,microsoft_phi-4-multimodal-instruct,long,11.8488813560069,0.1066485593272279,,,0.3292875572800204,0.2190649014647032
base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,short,39.46631948128138,0.1861178958314251,,,0.3125286555326442,0.2471880926783111
base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,medium,36.283740446195736,0.1016650130619099,,,0.023220139126715,0.217956842254054
base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,long,23.53279411994876,0.0658410894432954,,,0.1553764563466055,0.2190649014647032
base_2_text_image,anthropic_claude-3.7-sonnet,short,38.46440732176064,0.0524836204033223,,,0.3357164799538071,0.2471880926783111
base_2_text_image,anthropic_claude-3.7-sonnet,medium,38.13443170291339,0.0401183632194022,,,0.0848869801754845,0.217956842254054
base_2_text_image,anthropic_claude-3.7-sonnet,long,36.82010178148461,0.0378826379078387,,,0.5196665140399169,0.2190649014647032
base_2_text_image,gemma-3-4b-it,short,44.73038438375434,0.0713701964366718,,,0.3127549598577147,0.2471880926783111
base_2_text_image,gemma-3-4b-it,medium,8.36666005725682,0.0800653998977385,,,-0.3703100492144408,0.217956842254054
base_2_text_image,gemma-3-4b-it,long,-22.44946387536881,0.1553677748559117,,,0.3989308817244149,0.2190649014647032
base_7_text_image,google_gemini-2.5-flash-lite,short,36.62427473166466,0.1591745079353609,,,0.0887661056267133,0.1240823798934462
base_7_text_image,google_gemini-2.5-flash-lite,medium,45.72597778124651,0.090704152887039,,,0.0861410016816366,0.0968595535139277
base_7_text_image,google_gemini-2.5-flash-lite,long,36.707757645283806,0.0610228115558445,,,0.0684528666799181,0.0927400352638608
base_7_text_image,meta-llama_llama-4-maverick,short,38.13814772560042,0.2302325714475196,,,-0.0483392364182045,0.2902962521064093
base_7_text_image,meta-llama_llama-4-maverick,medium,36.41822315741172,0.0890917884160065,,3.197309417040348,0.0147958214943054,0.1084471904208556
base_7_text_image,meta-llama_llama-4-maverick,long,35.6226357816011,0.1137516230394559,,,-0.0802858491932036,0.0576106228224655
base_7_text_image,openai_gpt-4o-2024-08-06,short,42.52827250469794,0.171525688390874,0.4418604651162798,,-0.0576198143163648,0.0937975585133907
base_7_text_image,openai_gpt-4o-2024-08-06,medium,42.656109570507326,0.0929166608317317,,0.1959718836502269,0.0591365163084919,0.0968595535139277
base_7_text_image,openai_gpt-4o-2024-08-06,long,31.043320741741667,0.0729709158389376,,,-0.0053030753861063,0.0854984353538326
base_7_text_image,qwen_qwen2.5-vl-32b-instruct,short,35.15271770771177,0.2354560724234142,,,0.1049898175858467,0.1240823798934462
base_7_text_image,qwen_qwen2.5-vl-32b-instruct,medium,42.94445688451376,0.1138716222011954,,-0.1109248256144745,0.1214410364790526,0.1360723587766324
base_7_text_image,qwen_qwen2.5-vl-32b-instruct,long,45.22005810780309,0.1701592115476536,,,0.0464605086477548,0.1233985039495322
base_7_text_image,GPT-5 Mini,short,44.93369605702916,0.0576816498326235,0.2888068750338101,,0.0846458671586301,0.0937975585133907
base_7_text_image,GPT-5 Mini,medium,45.18890765324994,0.0244453922873966,,-0.9722103381878436,0.1031236989668979,0.0968595535139277
base_7_text_image,GPT-5 Mini,long,44.69971220815765,0.0159795695719227,,,0.0852974749097619,0.0854984353538326
base_7_text_image,microsoft_phi-4-multimodal-instruct,short,43.37536385043238,0.2500802884237913,2.319762122598353,,0.3999410699764773,0.0937975585133907
base_7_text_image,microsoft_phi-4-multimodal-instruct,medium,54.06947612192861,0.2985819167269539,,-4.036736647613455,0.2889804903798455,0.0968595535139277
base_7_text_image,microsoft_phi-4-multimodal-instruct,long,-0.4805786579267378,0.1394870867039628,,,-0.0824283713604414,0.0854984353538326
base_7_text_image,mistralai_mistral-small-3.2-24b-instruct,short,44.606068768462436,0.3390963486901234,2.258935614111443,,0.0846038305825398,0.0937975585133907
base_7_text_image,mistralai_mistral-small-3.2-24b-instruct,medium,40.96717896428189,0.1317687066131958,,-2.559463075808419,0.0433899816624686,0.0968595535139277
base_7_text_image,mistralai_mistral-small-3.2-24b-instruct,long,47.98947249899163,0.2321404444634581,,,0.1333354882564978,0.0854984353538326
base_7_text_image,anthropic_claude-3.7-sonnet,short,41.50807890008508,0.129155919211672,1.0,,0.0508471525825745,0.0937975585133907
base_7_text_image,anthropic_claude-3.7-sonnet,medium,40.78539866358756,0.0807655053956839,,2.027889474164165,-0.0173722797549754,0.0968595535139277
base_7_text_image,anthropic_claude-3.7-sonnet,long,40.50364370234837,0.0686826736803682,,,0.1422494333727071,0.0854984353538326
base_7_text_image,gemma-3-4b-it,short,31.014805760707457,0.1467076830581562,12.000000000000016,,0.2215829814063372,0.0937975585133907
base_7_text_image,gemma-3-4b-it,medium,6.609615950693137,0.0650303703909182,,-0.7924058156930676,0.3435086481298951,0.0968595535139277
base_7_text_image,gemma-3-4b-it,long,-3.126936279163573,0.0664427830121224,,,0.1151930416772739,0.0854984353538326
base_2_image,google_gemini-2.5-flash-lite,short,,0.2373032330290367,,,0.0166441535517374,0.0120236490149583
base_2_image,google_gemini-2.5-flash-lite,medium,,0.1024282346464387,,,0.1954533820119409,0.2259651847462528
base_2_image,google_gemini-2.5-flash-lite,long,,0.0774676630949692,,,0.2539210389785435,0.2000974663130807
base_2_image,meta-llama_llama-4-maverick,short,,0.1075362257203434,,,0.2174194874024896,0.292464178839832
base_2_image,meta-llama_llama-4-maverick,medium,,0.0749125909662139,,,0.1935518576233114,0.2387441111898572
base_2_image,meta-llama_llama-4-maverick,long,,0.1492547967304486,,,0.2241790529287198,0.2389187464697126
base_2_image,openai_gpt-4o-2024-08-06,short,42.60893072102856,0.0879665102953095,,,0.3307155287485423,0.2471880926783111
base_2_image,openai_gpt-4o-2024-08-06,medium,38.16948038233325,0.0632488030257181,,,0.0239566421109973,0.217956842254054
base_2_image,openai_gpt-4o-2024-08-06,long,36.16225826423664,0.0539566338705898,,,0.0706331742728557,0.2190649014647032
base_2_image,qwen_qwen2.5-vl-32b-instruct,short,,0.1151112372271889,,,0.3914972932723574,0.3141519762140854
base_2_image,qwen_qwen2.5-vl-32b-instruct,medium,,,,,0.1200668131318044,0.3326370716374955
base_2_image,qwen_qwen2.5-vl-32b-instruct,long,,,,,0.2209996125095659,0.3287353719850929
base_2_image,GPT-5 Mini,short,46.63273763572318,0.0694193446653508,,,0.0047851744664261,0.2471880926783111
base_2_image,GPT-5 Mini,medium,39.16562949265355,0.0461013394960272,,,0.0324255042924668,0.217956842254054
base_2_image,GPT-5 Mini,long,40.89332654999262,0.0299597058152313,,,0.0981059632836147,0.2190649014647032
base_2_image,microsoft_phi-4-multimodal-instruct,short,39.06351649375233,0.2070191160715704,,,0.2805824240678657,0.2471880926783111
base_2_image,microsoft_phi-4-multimodal-instruct,medium,29.77960569305057,0.3552758396685759,,,-0.3576086271741618,0.217956842254054
base_2_image,microsoft_phi-4-multimodal-instruct,long,28.83330368405542,0.1517254981744837,,,0.4329196579721475,0.2190649014647032
base_2_image,mistralai_mistral-small-3.2-24b-instruct,short,37.19752519342632,0.2198238354272991,,,0.2687733064028884,0.2471880926783111
base_2_image,mistralai_mistral-small-3.2-24b-instruct,medium,34.15054667948528,0.095236745135636,,,0.0736683767162589,0.217956842254054
base_2_image,mistralai_mistral-small-3.2-24b-instruct,long,26.67865079897817,0.091275793074575,,,0.3833643023463433,0.2190649014647032
base_2_image,anthropic_claude-3.7-sonnet,short,42.65176953256764,0.0674019613739986,,,0.3896265515251004,0.2471880926783111
base_2_image,anthropic_claude-3.7-sonnet,medium,37.2515330322729,0.0619009560986487,,,0.1039099731913029,0.217956842254054
base_2_image,anthropic_claude-3.7-sonnet,long,36.27901039541986,0.0333524106506641,,,0.4061403724283386,0.2190649014647032
base_2_image,gemma-3-4b-it,short,35.95517966038872,0.1702713122388399,,,0.0957776941429869,0.2471880926783111
base_2_image,gemma-3-4b-it,medium,0.8122513775625717,0.1415189710062422,,,-0.5957511438885187,0.217956842254054
base_2_image,gemma-3-4b-it,long,-34.21734687736046,0.1119071774598185,,,0.484483673143342,0.2190649014647032
base_7_image,google_gemini-2.5-flash-lite,short,26.171461570491413,0.2094028485533266,4.7763594033055945,,0.0009865477418903,0.1011164338662098
base_7_image,google_gemini-2.5-flash-lite,medium,46.66922322348425,0.1271871698558874,,1.938568497243568,0.195281303296967,0.0968595535139277
base_7_image,google_gemini-2.5-flash-lite,long,22.949420205484287,0.105844525137505,,,0.2563542839346903,0.0854984353538326
base_7_image,meta-llama_llama-4-maverick,short,31.4813520961741,0.3669009241746749,,,-0.1087903632175187,0.2293009656436156
base_7_image,meta-llama_llama-4-maverick,medium,36.089874347049346,0.0972118871339343,,-0.8290862518217563,0.037787030865847,0.0635695007108365
base_7_image,meta-llama_llama-4-maverick,long,40.39194178327254,0.1438809098959529,,,-0.1099171570312735,0.0831174807937977
base_7_image,openai_gpt-4o-2024-08-06,short,43.86519696719697,0.1566480264748863,0.2119402985074619,,-0.0099053757482679,0.0937975585133907
base_7_image,openai_gpt-4o-2024-08-06,medium,43.64564618742159,0.0738328286143296,,-0.2797595877242366,0.0560138623956085,0.0968595535139277
base_7_image,openai_gpt-4o-2024-08-06,long,38.51538111750412,0.0650346928393076,,,-0.0509369767549539,0.0854984353538326
base_7_image,qwen_qwen2.5-vl-32b-instruct,short,39.31822787938639,0.1441667410940492,,,0.1281193319854738,0.1320904426959575
base_7_image,qwen_qwen2.5-vl-32b-instruct,medium,44.01887887586699,0.0701406805323426,,-0.1322901849217647,0.183017340810482,0.1360723587766324
base_7_image,qwen_qwen2.5-vl-32b-instruct,long,48.70782314879126,0.1077856525337017,,,0.1494043452049207,0.1154701929856078
base_7_image,GPT-5 Mini,short,46.7722816088199,0.1132195587526394,1.2618103350355072,,-0.0255149194444594,0.0937975585133907
base_7_image,GPT-5 Mini,medium,41.95073229764188,0.049459711592702,,1.7062615748058854,0.0077656428684775,0.0968595535139277
base_7_image,GPT-5 Mini,long,41.77275621583795,0.0444822389195119,,,0.0075299516921226,0.0854984353538326
base_7_image,microsoft_phi-4-multimodal-instruct,short,51.052187711045555,0.3246138084037304,0.3145512634330527,,0.2899603136286859,0.0937975585133907
base_7_image,microsoft_phi-4-multimodal-instruct,medium,46.01026146012126,0.2676168250107724,,-1.320589159897522,0.4803785528844015,0.0968595535139277
base_7_image,microsoft_phi-4-multimodal-instruct,long,20.05360763322536,0.2503350351937835,,,0.2697885451120569,0.0854984353538326
base_7_image,mistralai_mistral-small-3.2-24b-instruct,short,43.48528990795355,0.2282888392531967,-0.7063621533442089,,0.1884328988990002,0.0937975585133907
base_7_image,mistralai_mistral-small-3.2-24b-instruct,medium,39.8868989595245,0.1265085681024423,,-2.2093149311483313,0.1301941306157876,0.0968595535139277
base_7_image,mistralai_mistral-small-3.2-24b-instruct,long,46.89973572572778,0.1139188207270741,,,0.3861118523012564,0.0854984353538326
base_7_image,anthropic_claude-3.7-sonnet,short,44.47193551665743,0.1006917031081225,3.857142857142835,,0.0397124151844984,0.0937975585133907
base_7_image,anthropic_claude-3.7-sonnet,medium,40.71338613725984,0.091323874084173,,-0.3554316916409804,0.1045736658641452,0.0968595535139277
base_7_image,anthropic_claude-3.7-sonnet,long,42.260053609989654,0.0679208589151939,,,0.0953624749582487,0.0854984353538326
base_7_image,gemma-3-4b-it,short,8.91104570555713,0.2550570861101524,1.0,,0.4038224354934949,0.0937975585133907
base_7_image,gemma-3-4b-it,medium,8.722685836566205,0.1713224710511403,,-2.01156907778493,0.0083087477696992,0.0968595535139277
base_7_image,gemma-3-4b-it,long,20.75657118698333,0.3475600373168698,,,0.6785246094889965,0.0854984353538326
base_8_text,google_gemini-2.5-flash-lite,short,37.90606293720498,0.1531298855395813,,,0.3927123214890043,0.247188092678311
base_8_text,google_gemini-2.5-flash-lite,medium,23.472667680274764,0.140542479291038,,,0.2049708999239858,0.217956842254054
base_8_text,google_gemini-2.5-flash-lite,long,19.81785192657949,0.13578110795152,,,0.236947240504633,0.2190649014647032
base_8_text,meta-llama_llama-4-maverick,short,40.163138340200895,0.1590825544255417,,,-0.0130055978111525,0.2005334540790443
base_8_text,meta-llama_llama-4-maverick,medium,31.09204728024945,0.1417865346468401,,,-0.0271650150678352,0.3357452943679578
base_8_text,meta-llama_llama-4-maverick,long,39.2722017407686,0.1635773199764226,,,0.3593059449383949,0.2608290642162663
base_8_text,openai_gpt-4o-2024-08-06,short,32.870913386092205,0.1498290693348984,,,0.2642102223545184,0.247188092678311
base_8_text,openai_gpt-4o-2024-08-06,medium,19.267648248992792,0.1714090660474439,,,0.1977877959983844,0.217956842254054
base_8_text,openai_gpt-4o-2024-08-06,long,35.02702901437558,0.1650442754338882,,,0.2159452956760389,0.2190649014647032
base_8_text,qwen_qwen2.5-vl-32b-instruct,short,35.9131370088575,0.2079435254792435,,,0.2298481765287779,0.2301711332345058
