range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(range),0.0,49.18089227860116,1.651767356101283,0.31168175187099967,0.6899551034323226,-0.2160758521944044
long,EmpiricalLinear,3.0,56.09623381941113,1.6672675009671618,0.29870281571294,0.6895086308477678,-0.1936000899458453
long,Bayes(stimulus),0.0,56.59369273723316,1.781555146331069,0.19926268821605564,0.7886737543976966,-0.2923701793257986
long,Equal,0.0,57.52430377863607,1.7985534296694992,0.18390970456036482,0.8650209541502601,-0.4624627930069631
long,LLM(Combined),,,0.0,1.0,1.6356375790760187,0.17183776702011413
medium,Equal,0.0,10.40307153595292,1.1096345372154608,0.33608122327331924,0.6717772564391633,0.010470793979219416
medium,Bayes(range),0.0,15.005224451436714,1.1618949437792738,0.2720714657804252,0.6813602792655026,0.19330531382415198
medium,EmpiricalLinear,3.0,25.38972103510829,1.2139714928388206,0.2053571187385631,0.7269606131347748,0.30626969745368543
medium,Bayes(stimulus),0.0,30.178363855270003,1.3522686162604913,0.013990820719888442,0.9243820315983602,-0.06273252043774939
medium,LLM(Combined),,,0.0,1.0,0.940821454863949,-0.21527537557662213
short,EmpiricalLinear,3.0,-14.558438669870522,0.8141713864320728,0.5908827977493065,0.8329339830835836,0.5155030978793568
short,Equal,0.0,-14.51831456853869,0.8648638825159677,0.5383513263780021,0.7046774214518942,0.35706389145543327
short,Bayes(range),0.0,-4.660526594433275,0.9544640827180922,0.43774250868134645,0.601379138158669,0.21437116080583712
short,Bayes(stimulus),0.0,6.70382713550358,1.0693364023441227,0.29425993545206186,0.8141295713922228,0.4155376517371364
short,LLM(Combined),,,0.0,1.0,1.0600064703585514,0.6789190710830267
