range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.17045454545454514,0.8295454545454548
short,1,0.7868852459016389,0.21311475409836111
short,2,0.019464720194647248,0.9805352798053527
short,3,0.7245283018867925,0.2754716981132075
short,4,0.7439024390243901,0.2560975609756099
short,5,0.7744107744107744,0.22558922558922556
short,6,0.6000000000000001,0.3999999999999999
short,7,0.3947368421052645,0.6052631578947355
short,8,0.2923076923076919,0.7076923076923081
short,9,0.21842105263157882,0.7815789473684212
medium,0,0.7818181818181812,0.2181818181818188
medium,1,0.7938144329896901,0.20618556701030988
medium,2,0.694174757281554,0.305825242718446
medium,3,0.5630252100840338,0.43697478991596617
medium,4,0.726027397260274,0.273972602739726
medium,5,0.11428571428571441,0.8857142857142856
medium,6,0.7943661971830986,0.20563380281690136
medium,7,0.7598566308243726,0.2401433691756274
medium,8,0.44588744588744617,0.5541125541125538
medium,9,0.06538461538461537,0.9346153846153846
long,0,0.6138392857142853,0.38616071428571475
long,1,0.2361111111111097,0.7638888888888903
long,2,0.5136363636363636,0.48636363636363644
long,3,0.5535714285714286,0.4464285714285714
long,4,0.025252525252525304,0.9747474747474747
long,5,0.14423076923076927,0.8557692307692307
long,6,0.3422053231939164,0.6577946768060836
long,7,0.13486005089058503,0.8651399491094149
long,8,0.20496894409937935,0.7950310559006206
long,9,0.3874999999999995,0.6125000000000005
