range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(range),0.0,-189.99034666687004,0.14958305827327764,0.13923549334447005,0.319351052071184,-0.27954896457032297
long,Equal,0.0,-189.33022284067656,0.15057375800583578,0.12779592097387005,0.30736593467721823,-0.262868
long,EmpiricalLinear,3.0,-181.0584502514725,0.15403360246649675,0.08725286296582058,0.282651506379911,-0.24520508889414916
long,Bayes(stimulus),0.0,-179.54543304764613,0.16605199272234478,-0.06073699941455324,0.32102312992006804,-0.28025719900410917
long,LLM(Combined),,,0.0,1.0,0.33041928363822837,-0.26464999999999994
medium,Bayes(stimulus),0.0,-167.52113970872534,0.18726858726071313,0.14332631227925796,0.262224398087991,-0.1339755282980265
medium,EmpiricalLinear,3.0,-160.94691171557724,0.18834702930586675,0.13343107959409128,0.20918649640764347,-0.11343554882577807
medium,Equal,0.0,-158.8934235352053,0.2041430642956062,-0.018016503272789475,0.23982148131474798,-0.14330400000000001
medium,Bayes(range),0.0,-152.00117334667272,0.21870932071633567,-0.16847693198147717,0.24377063659775,-0.16236074825769164
medium,LLM(Combined),,,0.0,1.0,0.3094307576825549,-0.09780200000000003
short,EmpiricalLinear,3.0,-172.664204371424,0.16752175698039173,0.17020976137824118,0.19424393314760444,0.15673863771992858
short,Bayes(range),0.0,-171.9041846021835,0.1792378030735868,0.05008420892920651,0.21472229692614694,0.15472108108868138
short,Bayes(stimulus),0.0,-170.87682626839958,0.18108870901935978,0.030364229779197394,0.20750185684750952,0.1427303169277837
short,Equal,0.0,-167.50044856356195,0.18730733928493032,-0.037374271290039784,0.2014077231637357,0.127841
short,LLM(Combined),,,0.0,1.0,0.21807691991588657,0.16055000000000003
