range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-555.6605402145776,0.06214389467290214,0.7320197317939938,0.04950841987521827,-0.028921595664702843
long,EmpiricalLinear,2.0,-518.9160654038162,0.07319850167739565,0.6281992472544795,0.11593191607036141,-0.1086472555943143
long,Equal,0.0,-507.74163276262476,0.07896834808959853,0.567274998265214,0.1227972709183718,-0.11468149999999998
long,Combo_NonOracle,0.0,-484.35321187656683,0.08876471518704374,0.45325274705176644,0.13256569728546794,-0.12143208842169402
long,LLM(Combined),,,0.0,1.0,0.07538804112722389,-0.06008149999999999
medium,Equal,0.0,-460.3670238793106,0.088656641037206,0.6887726225732149,0.1133681919327695,-0.09320136842105263
medium,EmpiricalLinear,2.0,-460.1373825548015,0.08691468016265776,0.7008827083878985,0.11076055973359089,-0.09258724061006396
medium,Combo_Oracle,0.0,-458.1337240326408,0.08970487832072836,0.6813694817124338,0.058567416835695094,-0.003190367895187441
medium,Combo_NonOracle,0.0,-446.6848824156615,0.09527640691931061,0.640560345368113,0.11992340030258374,-0.09388840126420267
medium,LLM(Combined),,,0.0,1.0,0.08642453108744191,-0.05241189473684211
short,Equal,0.0,-552.4340058362369,0.06315457228103125,0.7680640779318654,0.08403516374113874,-0.0738815
short,EmpiricalLinear,2.0,-546.6196567731844,0.06373010105463202,0.7638175437160915,0.08252873609908398,-0.06811396252937224
short,Combo_NonOracle,0.0,-529.6170698032576,0.07078661505037204,0.7086193476899125,0.09190512529198523,-0.08033371987266885
short,Combo_Oracle,0.0,-470.0460946525114,0.09534718470105388,0.4713427784151665,0.053245485887305544,0.031952445165130725
short,LLM(Combined),,,0.0,1.0,0.0670965181287375,-0.04428149999999999
