model,mse,r_squared,aic,bic
Basic Single-Stage,5.080834219655555,0.3882021284702122,52.76426984182075,55.56666460514506
Basic Two-Stage,4.870372282717629,0.41354445602708123,51.49511750757257,54.29751227089688
Weber Single-Stage,5.174712881614423,0.3768979285917141,53.3135214713812,56.11591623470551
Weber Two-Stage,4.92997569409587,0.40636743771854156,51.86002782038512,54.66242258370943
Linear Regression,4.9804776808286855,0.4002863481463539,52.165780211967956,54.968174975292264
