model,mse,r_squared,aic,bic
Basic Single-Stage,0.0076189739064306365,0.6437030178133215,-142.30947000927142,-139.5070752459471
Basic Two-Stage,0.007640761965600133,0.6426841116160915,-142.22381235870893,-139.4214175953846
Weber Single-Stage,0.011186459818946172,0.4768715677738429,-130.78885360970568,-127.98645884638137
Weber Two-Stage,0.010754096128726125,0.49709080988234733,-131.97126734757617,-129.16887258425186
Linear Regression,0.004787679263578175,0.776106901763915,-156.2450190030041,-153.4426242396798
