range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,-271.5890915434556,0.0661459962516741,-0.33029675645993994,0.10251132676319635,-0.04503640213149802
long,Equal,0.0,-269.4339903204757,0.0675869809948632,-0.3888888888888886,0.10503286628479679,-0.05005000000000002
long,Bayes(range),0.0,-269.2688587826054,0.06769868061627357,-0.3934834589609526,0.10471944312925247,-0.049404487535526884
long,EmpiricalLinear,3.0,-253.24244189433352,0.07483838037093163,-0.7029040111598335,0.12956943986707065,-0.0870049420673417
long,LLM(Combined),,,0.0,1.0,0.1174935870590391,-0.06285000000000002
medium,EmpiricalLinear,3.0,-263.3898178984406,0.06761684239612213,-0.24417305500822306,0.1772974136699305,-0.1320284702150597
medium,Bayes(stimulus),0.0,-262.9240579780272,0.07213322086323977,-0.4159296259088834,0.17692199564057487,-0.12658698226644252
medium,Equal,0.0,-221.18828580866054,0.10949429208867466,-2.2625259880917388,0.1306900570051142,-0.07907
medium,Bayes(range),0.0,-205.74408120998746,0.12778056628099843,-3.443248843214966,0.1198912984243922,-0.06284828291137583
medium,LLM(Combined),,,0.0,1.0,0.20222836349038678,-0.14827
short,EmpiricalLinear,3.0,-290.19889160184545,0.0517159561130157,0.181156278570048,0.11603001032813641,-0.06773658771759869
short,Bayes(stimulus),0.0,-285.9471850239232,0.05729901472751736,-0.005185500374819796,0.12170087706994458,-0.05975740642578646
short,Bayes(range),0.0,-276.1892926874621,0.06317207498359236,-0.22180582496467327,0.0992611328737085,-0.03382971467715021
short,Equal,0.0,-273.46121591447303,0.06491918052471088,-0.2903215930243952,0.09847843926464309,-0.031149999999999994
short,LLM(Combined),,,0.0,1.0,0.11045099818471538,-0.07565
