exp_id,llm_model,range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
base_4_image,GPT-5 Mini,long,49.76268804287773,0.0582099492643685,,,-0.0047009824627488,0.2352175513066983
base_4_image,microsoft_phi-4-multimodal-instruct,short,1.306368594545389,0.5089672108615149,,,-0.35393312477765,0.2352175513066983
base_4_image,microsoft_phi-4-multimodal-instruct,medium,29.297811084540097,0.5012877691542033,,-2.5692307692307677,-0.530260308978482,0.2352072173798542
base_4_image,microsoft_phi-4-multimodal-instruct,long,34.108613199568765,0.4686897367499185,,,-0.4372998220988864,0.2352175513066983
base_4_image,mistralai_mistral-small-3.2-24b-instruct,short,32.1547780979722,0.5679146575847912,,,0.0371627564406039,0.2352175513066983
base_4_image,mistralai_mistral-small-3.2-24b-instruct,medium,48.73367531589293,0.247646509612431,,18.000000000000025,0.1174840524752817,0.2352072173798542
base_4_image,mistralai_mistral-small-3.2-24b-instruct,long,52.57200767676254,0.1620404631370799,,,0.193308050304397,0.2352175513066983
base_4_image,anthropic_claude-3.7-sonnet,short,49.1448760285669,0.2810014790871862,,,0.0572639857952994,0.2352175513066983
base_4_image,anthropic_claude-3.7-sonnet,medium,38.9576681075569,0.1409298615175533,,0.3548387096774206,0.0053992543984211,0.2352072173798542
base_4_image,anthropic_claude-3.7-sonnet,long,35.243540682088856,0.1322069771816684,,,-0.0977896677507547,0.2352175513066983
base_4_image,gemma-3-4b-it,short,2.1937464800948026,0.2491408115211212,,,-0.4880769128841474,0.2352175513066983
base_4_image,gemma-3-4b-it,medium,9.741042491731562,0.217247041706891,,0.5121951219512192,-0.4786650449740757,0.2352072173798542
base_4_image,gemma-3-4b-it,long,29.44318583887504,0.1735504431277299,,,-0.2624309033281271,0.2352175513066983
base_6_image,google_gemini-2.5-flash-lite,short,3.166977293137963,0.084813852906771,,,0.0416627769460361,0.2352175513066983
base_6_image,google_gemini-2.5-flash-lite,medium,10.380812159308409,0.0516298078344825,,1.2250000000000003,0.1598915102002682,0.2352072173798542
base_6_image,google_gemini-2.5-flash-lite,long,0.7021862960986257,0.0145896544586731,,,0.1891315932115028,0.2352175513066983
base_6_image,meta-llama_llama-4-maverick,short,38.09553638050077,0.2976645913665921,,,0.1206790068727479,0.2352175513066983
base_6_image,meta-llama_llama-4-maverick,medium,8.375502145877498,0.0531557653703634,,0.062937062937063,-0.0109924676254901,0.2352072173798542
base_6_image,meta-llama_llama-4-maverick,long,29.10569196067085,0.0673229244737553,,,0.0343408719237022,0.2352175513066983
base_6_image,openai_gpt-4o-2024-08-06,short,26.24490304421693,0.1716128445315603,,,0.3717461659753206,0.2352175513066983
base_6_image,openai_gpt-4o-2024-08-06,medium,33.94038577302267,0.0720869703415289,,-1.0000000000000056,0.334559637106278,0.2352072173798542
base_6_image,openai_gpt-4o-2024-08-06,long,31.34553432024945,0.0724836815783179,,,0.1852945433012349,0.2352175513066983
base_6_image,qwen_qwen2.5-vl-32b-instruct,short,22.35005607817927,0.2173812809292292,,,0.1525731619079099,0.2352175513066983
base_6_image,qwen_qwen2.5-vl-32b-instruct,medium,55.55311876087389,0.1705445579657611,,-0.4588235294117643,0.0594216357609572,0.2352072173798542
