range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,42.84333047358188,0.3142060445458622,,,0.16851307134771057,0.23521755130669833
medium,42.46388042895009,0.1551011915100325,,-2.950413223140492,0.36759415466980416,0.23520721737985426
long,42.49329570426725,0.10340918378385429,,,0.1296488984563357,0.23521755130669839
