range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,46.50215276998491,0.07913791435445276,,,0.19926519093128886,0.23521755130669839
medium,50.18438324639551,0.058179547113716805,,-1.6923076923076938,0.24507083898442225,0.2352072173798542
long,46.92155353743411,0.034060626533667336,,,0.2256220683659494,0.23521755130669827
