model,mse,r_squared,aic,bic
Basic Single-Stage,5.675765395317949,0.6323111462584075,56.086168056474236,58.888562819798544
Basic Two-Stage,5.5924415020754035,0.6377090555555239,55.642483992196624,58.44487875552093
Weber Single-Stage,2.963190095744706,0.8080378779183532,36.588002815583266,39.390397578907574
Weber Two-Stage,2.8614999899526645,0.8146255917915131,35.54038926468431,38.342784028008616
Linear Regression,3.747992770297442,0.757196594721963,43.636621067029125,46.43901583035343
