range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,-245.15392849137737,0.08616085825720658,-0.20210855300870567,0.10109074734915145,-0.04824031899522116
long,Bayes(range),0.0,-241.99053776304459,0.08893003182600015,-0.28062079561584685,0.08884640037114744,-0.03279278913673953
long,Equal,0.0,-240.98008982881817,0.08983317872590282,-0.30676408293336954,0.10347087996146548,-0.032249999999999994
long,EmpiricalLinear,3.0,-239.46850292183328,0.08589024409267478,-0.19456924235198958,0.10858509468419894,-0.06054524389876614
long,LLM(Combined),,,0.0,1.0,0.09803113280993951,-0.04185
medium,EmpiricalLinear,3.0,-243.37461169926885,0.08259995716276165,0.5818817703355079,0.09943854885679619,-0.010650947589147603
medium,Equal,0.0,-241.60353930272714,0.08927485648266256,0.511575118153472,0.11574839523725589,0.01052999999999999
medium,Bayes(range),0.0,-228.69492731686526,0.1015758698809768,0.3677038182889606,0.07658864433466941,0.0042446942576696185
medium,Bayes(stimulus),0.0,-211.64694494795134,0.1204561552013226,0.11080409775084799,0.12844437634583733,-0.01558677716689282
medium,LLM(Combined),,,0.0,1.0,0.11915649793443915,-0.016870000000000017
short,Bayes(stimulus),0.0,-247.95673184683827,0.08377946757339358,0.29271338646317313,0.051877661332792216,-5.82088790330948e-06
short,Bayes(range),0.0,-245.24657654888307,0.08608106886305956,0.2533182299788388,0.05169590111348471,0.00041312255372578265
short,Equal,0.0,-244.1154022216133,0.08706032391393913,0.23623315168321934,0.05541446562044968,0.003850000000000005
short,EmpiricalLinear,3.0,-241.67713802518907,0.08401403755735591,0.2887472483747413,0.055675017762886816,0.004026191487914734
short,LLM(Combined),,,0.0,1.0,0.10173742182697575,-0.008449999999999996
