range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.860824742268041,0.13917525773195905
short,1,0.8490566037735846,0.1509433962264154
short,2,0.7666666666666665,0.2333333333333335
short,3,0.7999999999999994,0.20000000000000062
short,4,0.96,0.040000000000000036
short,5,0.16551724137931037,0.8344827586206897
short,6,0.042501517911354016,0.957498482088646
short,7,0.06541291905151264,0.9345870809484873
short,8,0.011896431070678816,0.9881035689293212
short,9,0.027385892116182618,0.9726141078838174
medium,0,0.6052631578947367,0.3947368421052633
medium,1,0.0027081243731193637,0.9972918756268806
medium,2,0.22471910112359555,0.7752808988764044
medium,3,0.6176115802171291,0.38238841978287086
medium,4,0.044120707596253896,0.9558792924037461
medium,5,0.025868263473053862,0.9741317365269462
medium,6,0.05388127853881277,0.9461187214611873
medium,7,0.30972222222222223,0.6902777777777778
medium,8,0.11956521739130442,0.8804347826086956
medium,9,0.024156601416076673,0.9758433985839233
long,0,0.6829268292682927,0.31707317073170727
long,1,0.00038804811796662854,0.9996119518820333
long,2,0.07238928376161836,0.9276107162383816
long,3,0.5675675675675669,0.4324324324324331
long,4,0.22678062678062655,0.7732193732193735
long,5,0.21612541993281068,0.7838745800671894
long,6,0.10563798219584572,0.8943620178041543
long,7,0.019999999999999983,0.98
long,8,0.01004090740052066,0.9899590925994793
long,9,0.11543134872417969,0.8845686512758203
