range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(range),0.0,-43.19921814878778,0.6492144525556016,0.5309578437840036,0.7188184348986105,-0.2847037624080063
long,Bayes(stimulus),0.0,-42.35027642463176,0.6547493657746454,0.5229260624548736,0.6518452619080051,-0.23248279077798606
long,EmpiricalLinear,3.0,-37.45275266107937,0.6475705546644125,0.5333301914671611,0.7142254019224203,-0.2791361332384196
long,Equal,0.0,-6.410081056124841,0.9379104434859439,0.02105506812850244,0.946620989625732,-0.3057999999999999
long,LLM(Combined),,,0.0,1.0,0.7171597715990488,-0.05900000000000004
medium,Bayes(range),0.0,-42.761085259524734,0.6520651148785847,0.4701695775182283,0.6107197050148494,-0.30097995330389476
medium,Bayes(stimulus),0.0,-41.15428432049883,0.6626271313155625,0.4528663985601349,0.5832743362319918,-0.3456856043054662
medium,EmpiricalLinear,3.0,-38.757269673207766,0.6391777484270111,0.49090567715361544,0.589643719333747,-0.2972293826629905
medium,Equal,0.0,-18.29836349472995,0.8327817841427609,0.1357937694704049,0.8326502386956962,-0.5139999999999999
medium,LLM(Combined),,,0.0,1.0,0.7460567806809344,-0.28829999999999995
short,Bayes(range),0.0,-29.22022771353584,0.7466174970488304,0.3578646620211263,0.7932710479337135,-0.5397228770633034
short,Equal,0.0,-28.95647234925815,0.7485893400256245,0.354468379218984,0.8589451105862353,-0.6197699999999999
short,Bayes(stimulus),0.0,-22.69072091026148,0.796994732714956,0.26828636795831795,0.8029840867619475,-0.6440651190392691
short,EmpiricalLinear,3.0,-18.847659785995397,0.7799881140119875,0.2991804423453781,0.7472592140420098,-0.4607044840985865
short,LLM(Combined),,,0.0,1.0,1.058018829227533,-0.6897699999999999
