model,mse,r_squared,aic,bic
Basic Single-Stage,0.00387320202791664,0.8655242893184163,-162.60246696987628,-159.80007220655196
Basic Two-Stage,0.00395793658113703,0.8625823464036214,-161.95339489688038,-159.15100013355607
Weber Single-Stage,0.0019151024150269873,0.9335085656692953,-183.72386445028096,-180.92146968695664
Weber Two-Stage,0.0019154975749793824,0.9334948459058934,-183.71767815447927,-180.91528339115496
Linear Regression,0.0017982034856308283,0.9375672402478895,-185.61233659995324,-182.80994183662892
