model,mse,r_squared,aic,bic
Basic Single-Stage,0.0033038305721346454,0.9210786472680871,-167.37110213291095,-164.56870736958663
Basic Two-Stage,0.0033384398993971656,0.920251905440665,-167.05856542541417,-164.25617066208986
Weber Single-Stage,0.0039478611870087275,0.9056941515390013,-162.02984146171949,-159.22744669839517
Weber Two-Stage,0.00392787213560594,0.9061716466593145,-162.18208648056358,-159.37969171723927
Linear Regression,0.003402143317729594,0.9187301688265523,-166.49167307711505,-163.68927831379074
