range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-175.44643948199558,0.1361892877017666,-0.45950878582955523,0.08904947086165346,-0.05877378642447262
long,EmpiricalLinear,2.0,-167.73816790453077,0.14205086378494655,-0.5878467141287864,0.08511021264165021,-0.03966788497941785
long,Combo_NonOracle,0.0,-166.54641638935348,0.15068361374464986,-0.7867050746020878,0.09415233159691704,-0.05612024490667031
long,Equal,0.0,-105.0832055058872,0.3029682285323001,-6.222956377322904,0.2661873648049775,-0.18489999999999995
long,LLM(Combined),,,0.0,1.0,0.09984951290453412,0.00022045454545455145
medium,Combo_Oracle,0.0,-188.89258555457587,0.11119994258744582,0.04775158262099599,0.1527884925088563,0.008174018961855989
medium,Combo_NonOracle,0.0,-182.4567175783384,0.11984096110811975,-0.10599127324131996,0.1546402544162765,0.014404077150548728
medium,EmpiricalLinear,2.0,-178.05476869931945,0.12040238767180789,-0.1163781615991002,0.16034155831228614,0.018609843414644202
medium,Equal,0.0,-134.55948051702381,0.20916222701363246,-2.3690514864515917,0.20074806495056272,-0.01851627906976745
medium,LLM(Combined),,,0.0,1.0,0.16222212592471744,0.027995348837209288
short,Combo_NonOracle,0.0,-211.08448625594266,0.0908371129568852,0.584835092588162,0.08945926068306889,0.04157181387297836
short,Combo_Oracle,0.0,-208.84432310081684,0.0931791826480467,0.5631505588178465,0.09051695748689573,0.05078554062084039
short,EmpiricalLinear,2.0,-202.22173492054435,0.0959979150509388,0.5363208229183405,0.08907568524030242,0.0350227609424348
short,Equal,0.0,-170.97551518293608,0.143287298809071,-0.03302155263151074,0.16842274395644488,0.09283409090909092
short,LLM(Combined),,,0.0,1.0,0.09798291942986798,0.03681136363636364
