model,mse,r_squared,aic,bic
Basic Single-Stage,0.05834723299008311,0.9831533525083543,-38.61989305481622,-37.203792652611796
Basic Two-Stage,0.06414795085957828,0.9814785061765243,-37.19821313813728,-35.782112735932856
Weber Single-Stage,0.05921970149224639,0.9829014439164592,-38.39726166274293,-36.98116126053851
Weber Two-Stage,0.06296406166523197,0.9818203315366011,-37.4776292475127,-36.06152884530828
Linear Regression,0.07281133102767337,0.978977120861426,-35.29804933812184,-33.88194893591742
