scope,model,aic,weight,r2,mse,k,gain,w_p,delta_aic
overall,Linear_basic,-398.67313705543353,0.32403532125834866,0.9157623676038437,0.003943455221866907,3,,,0.0
overall,Static_basic,-398.20990128474546,0.2570407520817166,0.915501819596637,0.0039556523761593515,3,,0.0006981624872473447,0.46323577068807253
overall,Seq_basic,-397.7753303572694,0.20684075072091307,0.9152566616221649,0.003967129069735775,3,,0.009900990099009901,0.8978066981641177
overall,StaticGain_basic,-396.6731370554331,0.11920593290430298,0.9157623676038442,0.003943455221866879,4,0.9834066954874053,0.0,2.0000000000004547
overall,SeqGain_basic,-396.1008167541696,0.08954061985490011,0.9154403476182468,0.003958530092297446,4,0.9860326551060221,0.009900990099009901,2.5723203012639146
overall,SeqGain_weber,-388.5871646940533,0.0020914682794843063,0.908758377046466,0.00427133626922951,4,1.1426529788678133,0.08478083766148213,10.085972361380243
overall,StaticGain_weber,-386.62521736211403,0.0007841873498143314,0.9132454090205163,0.004061282767422402,4,1.1559004075219723,0.0815558770378701,12.0479196933195
overall,Linear_weber,-385.56199732581797,0.00046083402252205304,0.9151329686822817,0.003972919564504158,3,,,13.111139729615559
overall,Seq_weber,-367.93799838204194,6.863439180358195e-08,0.888703919867812,0.005210154842749597,3,,0.012399432124565249,30.73513867339159
overall,Static_weber,-367.82590908144465,6.489360593474813e-08,0.8901969348935815,0.005140261640243529,3,,0.0,30.84722797398888
range:long,Linear_basic,-162.10567188378155,0.28297411182145826,0.8811544200468893,0.002029449907688101,3,,,0.0
range:long,Static_basic,-161.91251772890226,0.256923490530345,0.8806944217620135,0.002037305004000022,3,,0.0,0.193154154879295
range:long,Seq_basic,-161.83502166128733,0.24715861698457692,0.8805093641235089,0.002040465114855878,3,,0.009900990099009901,0.27065022249422555
range:long,SeqGain_basic,-160.1806517680788,0.10807715367425579,0.8813325070408022,0.0020264088300687264,4,1.0353557412994443,0.01549796186892154,1.9250201157027504
range:long,StaticGain_basic,-160.10567188379446,0.10410035812353491,0.8811544200469209,0.0020294499076875614,4,1.9837414602559882,0.4841149879785681,1.9999999999870965
range:long,Linear_weber,-148.98020240815183,0.0003995648008619233,0.8807125399797187,0.0020369956107919316,3,,,13.125469475629728
range:long,SeqGain_weber,-147.6545820255149,0.0002059360668752564,0.8790246469813641,0.0020658186792733143,4,1.248421693837777,0.052454560435699245,14.451089858266641
range:long,StaticGain_weber,-146.98020240815333,0.0001469916756529737,0.8807125399682896,0.002036995610987098,4,2.69997884455394,0.5548217651595736,15.125469475628222
range:long,Static_weber,-141.03072824285212,7.50552093433629e-06,0.8570437713530311,0.002441172024617954,3,,0.0,21.074943640929433
range:long,Seq_weber,-140.6712588505331,6.270801504627702e-06,0.8549288304698084,0.002477287516518582,3,,0.009900990099009901,21.43441303324846
range:medium,Linear_basic,-128.01746972841667,0.5882994004146406,0.8877612096311596,0.004012958773537832,3,,,0.0
range:medium,StaticGain_basic,-126.01746972841752,0.21642325466612483,0.8877612096311618,0.004012958773537752,4,2.305271466041377,0.4841894082111762,1.9999999999991473
range:medium,SeqGain_basic,-125.39718717173372,0.1587125531606821,0.8863601417431348,0.004063052218549974,4,1.1969660620560671,0.009900990099009901,2.6202825566829517
range:medium,Linear_weber,-120.73561222925122,0.015429901043547228,0.8820291787064453,0.004217900431532646,3,,,7.281857499165454
range:medium,Static_basic,-118.90128585988808,0.006166578021510083,0.8653131659439447,0.0048155607400000265,3,,0.0,9.116183868528594
range:medium,SeqGain_weber,-118.7463061312483,0.005706775790916538,0.8806931279166365,0.004265669270819278,4,1.3859453760463794,0.009900990099009901,9.271163597168368
range:medium,StaticGain_weber,-118.73561222925102,0.005676343373230245,0.8820291807015244,0.004217900360201067,4,2.1165788870680933,0.3497927549067802,9.281857499165653
range:medium,Seq_basic,-117.81651505560885,0.0035850006891496133,0.8623591506100984,0.004921177895282689,3,,0.009900990099009901,10.200954672807825
range:medium,Static_weber,-97.08841789509944,1.1309414845582877e-07,0.8250801544791119,0.006254042175990909,3,,0.0,30.92905183331723
range:medium,Seq_weber,-96.38967103804038,7.974605038320107e-08,0.8205469854652591,0.006416120012951637,3,,0.009900990099009901,31.627798690376295
range:short,Seq_weber,-175.02385976433555,0.40555592889718334,0.7852401947072505,0.0017913029455546125,3,,0.11813189148455881,0.0
range:short,SeqGain_weber,-173.04865423249575,0.151056814933945,0.7866580379041835,0.001779476772162721,4,0.9873132325649617,0.10981046474558592,1.975205531839805
range:short,Static_weber,-172.91858179270213,0.1415452995470316,0.7921893866740334,0.0017333400133273547,3,,0.08606471146100438,2.105277971633427
range:short,Linear_weber,-172.91858179270093,0.14154529954694714,0.7921893887322093,0.0017333399961601908,3,,,2.105277971634621
range:short,StaticGain_weber,-170.91858179270216,0.05207160569780713,0.7921893876810038,0.0017333400049282552,4,2.2231965097254713,0.588909350500587,4.105277971633399
range:short,Static_basic,-170.2840252292139,0.037914799433766105,0.793402042721538,0.0017232252977413599,3,,0.3213138632514723,4.739834535121645
range:short,Linear_basic,-170.28402522921203,0.03791479943373055,0.79340204272153,0.0017232252977414273,3,,,4.739834535123521
range:short,SeqGain_basic,-168.83664898692925,0.018387174823203144,0.795672889159823,0.0017042842584334827,4,0.707983288431427,0.056362723575471806,6.187210777406307
range:short,StaticGain_basic,-168.28402522920754,0.013948075227776795,0.7934020427215221,0.0017232252977414924,4,1.5384823839905017,0.5588599298258776,6.739834535128011
range:short,Seq_basic,-157.39325801108407,6.020245860916895e-05,0.7326416181625433,0.0022300255685709525,3,,0.33615895375571564,17.630601753251483
