model,mse,r_squared,aic,bic
Basic Single-Stage,3.918157572608343,-0.5107864733656546,44.96865374646287,47.77104850978718
Basic Two-Stage,3.959636176738829,-0.526780039957391,45.28457197099555,48.08696673431986
Weber Single-Stage,2.699614074580421,-0.04093323241937119,33.79327593630153,36.595670699625835
Weber Two-Stage,2.7209019363471767,-0.04914153262376608,34.028913613392774,36.83130837671708
Linear Regression,2.3179335323749557,0.10623741848607826,29.22029504101816,32.02268980434247
