range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-243.22418167381264,0.08272430580476431,0.4688454085986661,0.1787988824515648,-0.1417748414131715
long,Bayes(range),0.0,-229.25465345365708,0.10100891137619405,0.20809322551321474,0.15552190054961385,-0.12105697882781112
long,Bayes(stimulus),0.0,-224.5132153137892,0.10591354263691749,0.12932180825731,0.16375110883282054,-0.11764143975325171
long,Equal,0.0,-213.50816540618243,0.11823493561549396,-0.08504141622373473,0.1628154875925506,-0.12755
long,LLM(Combined),,,0.0,1.0,0.15726863323625598,-0.11844999999999999
medium,EmpiricalLinear,3.0,-231.52341824327354,0.08859247568863797,0.5908410305646674,0.17592370033817425,-0.06113757388720643
medium,Bayes(stimulus),0.0,-222.47329369533034,0.10329816673643044,0.44373257556085477,0.17590120659338712,-0.09046085499485945
medium,Equal,0.0,-205.09050169828993,0.12334620267477112,0.2068597905195324,0.17980847293377336,-0.1144122448979592
medium,Bayes(range),0.0,-187.6126583220214,0.1474280703397568,-0.13307527344006442,0.1926506165802451,-0.13869715376090452
medium,LLM(Combined),,,0.0,1.0,0.1621239296693384,-0.05339183673469388
short,EmpiricalLinear,3.0,-272.0629453805614,0.06199946928235555,0.6952402924527274,0.09935210098138808,0.04386566382263265
short,Bayes(range),0.0,-265.3842381650066,0.07038026500496562,0.6072796557385881,0.10586212950652184,0.04678130954351582
short,Bayes(stimulus),0.0,-245.69860993215937,0.08569283183663158,0.4178021542708935,0.08631358460190118,-0.008943498204061975
short,Equal,0.0,-206.48874339959525,0.12683256679575636,-0.2753904701498455,0.14362647040152454,0.045850000000000016
short,LLM(Combined),,,0.0,1.0,0.07871685334158118,0.01295000000000001
