model,mse,r_squared,aic,bic
Basic Single-Stage,0.010759289924938091,0.6244512440681842,-131.95678339743955,-129.15438863411524
Basic Two-Stage,0.011247826413410244,0.6073990713176605,-130.62474423743814,-127.82234947411382
Weber Single-Stage,0.007566567325863667,0.7358919625991232,-142.51650861189668,-139.71411384857237
Weber Two-Stage,0.0075674773734114836,0.7358601977496949,-142.51290114019454,-139.71050637687023
Linear Regression,0.007158425668999575,0.7501379855754157,-144.17976545161278,-141.37737068828847
