model,mse,r_squared,aic,bic
Basic Single-Stage,0.0020231155555555766,0.9574989255710902,-182.0786730956253,-179.276278332301
Basic Two-Stage,0.0020235043444599824,0.9574907579970147,-182.07291129656485,-179.27051653324054
Weber Single-Stage,0.0020495269899250585,0.9569440811704185,-181.6897535183623,-178.88735875503798
Weber Two-Stage,0.002049775031555838,0.9569388703776973,-181.68612479319478,-178.88373002987046
Linear Regression,0.0019502885318742925,0.9590288563481111,-183.17796017157752,-180.3755654082532
