model,mse,r_squared,aic,bic
Basic Single-Stage,0.5657742283640957,0.9036326837925113,-13.08675208054462,-10.284357317220309
Basic Two-Stage,0.5632623070759137,0.9040605348697272,-13.22024223277137,-10.417847469447057
Weber Single-Stage,0.4926576947641673,0.9160864926798354,-17.23815942203684,-14.435764658712529
Weber Two-Stage,0.4956963047138544,0.9155689316613717,-17.05369433911248,-14.251299575788167
Linear Regression,0.5384259271775597,0.9082908712037705,-14.573104657129,-11.770709893804689
