range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,,,,,-0.0881411093908769,0.36419414019977264
medium,,,,,0.02937261623695296,0.3326370716374955
long,,,,,0.18993758991733717,0.3046146050312679
