range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-137.1420858810203,0.25374616581779114,-39.01784796839569,0.17847256701028086,-0.08362836283371808
long,Combo_Oracle,0.0,-136.67532269555778,0.25493332796693163,-39.3931742916512,0.15640619644645734,-0.06442889088661284
long,EmpiricalLinear,2.0,-133.27340390620026,0.2534131700534477,-38.91288456924819,0.17812450632369972,-0.08404747250063352
long,Equal,0.0,-66.96371039984355,0.5118943084808358,-161.86034646919313,0.47586078093958295,-0.05500105513939775
long,LLM(Combined),,,0.0,1.0,0.2897684989780635,-0.26285000000000003
medium,Equal,0.0,-223.78220612406193,0.10669061714947355,-1.2930138810464489,0.1669662612510925,-0.09263103950289303
medium,Combo_NonOracle,0.0,-213.72045785467506,0.1179841980183452,-1.804154374966176,0.13439983111721282,-0.03765464520817013
medium,Combo_Oracle,0.0,-211.5773440331831,0.1205400229702247,-1.9269598759230773,0.1271856595065418,0.0015586287159245638
medium,EmpiricalLinear,2.0,-209.34692626571422,0.11842573038601542,-1.8251816253829891,0.13411511598365444,-0.03684977949927777
medium,LLM(Combined),,,0.0,1.0,0.15486817297301597,-0.05287000000000001
short,Combo_NonOracle,0.0,-220.10181086515354,0.11069040611042932,0.45655275233296677,0.09537415744016003,-0.00620142290828753
short,EmpiricalLinear,2.0,-216.0075274958775,0.11079481796855835,0.45552702479565976,0.09573438707792696,-0.00576634320298506
short,Combo_Oracle,0.0,-212.7962280738735,0.11907969778255562,0.3710546950991508,0.1095247835265659,0.0628702621706883
short,Equal,0.0,-207.30779889584534,0.12579798038851087,0.29808460217460375,0.0977050393381978,-0.03591956490896548
short,LLM(Combined),,,0.0,1.0,0.14751170462034527,0.011350000000000002
