range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,55.46054937790519,0.10581144995260033,,,0.3095776689348877,0.23521755130669833
medium,37.90336307701113,0.05486163551517024,,-1.5454545454545454,-0.03294213329358811,0.23520721737985426
long,49.76268804287773,0.05820994926436856,,,-0.004700982462748846,0.23521755130669839
