model,mse,r_squared,aic,bic
Basic Single-Stage,0.015729760240108696,0.0058203468777194844,-120.56411697483239,-117.76172221150807
Basic Two-Stage,0.01732400450206694,-0.09494185058441307,-117.6681342213992,-114.86573945807488
Weber Single-Stage,0.012541147377544058,0.20735260046938941,-127.35981548627734,-124.55742072295303
Weber Two-Stage,0.01274709496968806,0.1943359427076894,-126.8712029804966,-124.06880821717229
Linear Regression,0.006251553341642548,0.6048784572811343,-148.2429609199575,-145.4405661566332
