model,mse,r_squared,aic,bic
Basic Single-Stage,2.589092655859129,-19.813197422626178,32.539236239364655,35.34163100268897
Basic Two-Stage,2.811991730907844,-21.605038453811773,35.01680166758252,37.81919643090683
Weber Single-Stage,5.002185518553377,-39.21156775005652,52.29625361666124,55.09864837998555
Weber Two-Stage,4.944814908856502,-38.75037690654796,51.95019209943805,54.75258686276236
Linear Regression,0.11841291550166586,0.04810228318881071,-60.007071015902326,-57.20467625257802
