model,mse,r_squared,aic,bic
Basic Single-Stage,0.06928638843411142,-0.1763393622090219,-76.0847712327599,-73.28237646943559
Basic Two-Stage,0.0719701614150243,-0.22190426850635436,-74.94469328313357,-72.14229851980926
Weber Single-Stage,0.07060720888779953,-0.1987641576875978,-75.51826604131554,-72.71587127799123
Weber Two-Stage,0.0708046031399154,-0.20211550322436977,-75.43451423058839,-72.63211946726408
Linear Regression,0.0533886508177232,0.09357129341726356,-83.90415070130412,-81.1017559379798
