model,mse,r_squared,aic,bic
Basic Single-Stage,0.013313963284878936,0.43274030201333824,-125.56600451436748,-122.76360975104316
Basic Two-Stage,0.016207399805132267,0.3094614637363401,-119.66676993896581,-116.8643751756415
Weber Single-Stage,0.012327841046793008,0.4747553948136818,-127.87441882419617,-125.07202406087185
Weber Two-Stage,0.012990935561969251,0.4465033419600669,-126.30279366196731,-123.500398898643
Linear Regression,0.00848256308664928,0.6385887453850501,-139.0887422634451,-136.2863475001208
