range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,30.362147972294096,0.21609750545126086,,,0.3460073712059385,0.23521755130669833
medium,49.24612771808381,0.0708329049643354,,-2.4285714285714284,0.32552806386637895,0.23520721737985426
long,44.298136938781234,0.05280495360522278,,,0.1340578318982515,0.23521755130669839
