range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,45.557141344743705,0.012050197783373235,-1.0,,0.5706226071321708,0.23132065873322594
medium,39.97306904130459,0.05575407114607567,,-1.8353258709644926,0.33469547092978036,0.44842579448937697
long,36.198429217094116,,,,-0.5381521018198953,-0.3956530160736351
