model,mse,r_squared,aic,bic
Basic Single-Stage,0.3044652942635036,0.9369501159168777,-31.675846700986554,-28.873451937662242
Basic Two-Stage,0.29556925556709146,0.9387923429922642,-32.56546156694938,-29.76306680362507
Weber Single-Stage,0.29522274915990593,0.938864098917221,-32.60065215224427,-29.79825738891996
Weber Two-Stage,0.2816297540670872,0.9416789904043372,-34.014753463264114,-31.212358699939802
Linear Regression,0.31499511740845515,0.9347695582598516,-30.655848977597294,-27.853454214272983
