model,mse,r_squared,aic,bic
Basic Single-Stage,0.006505433310624628,0.7701622712507457,-147.04891554362717,-144.24652078030286
Basic Two-Stage,0.005990347977160916,0.7883602970397434,-149.52316562745966,-146.72077086413535
Weber Single-Stage,0.004342024337079757,0.8465957663145152,-159.17552965089945,-156.37313488757513
Weber Two-Stage,0.004154724147979253,0.853213104161459,-160.49805747054458,-157.69566270722027
Linear Regression,0.00419384797413524,0.8518308547532625,-160.21694538490107,-157.41455062157675
