range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,22.590030839408417,0.26342423805789267,,,0.2339551019970132,0.23521755130669833
medium,29.26047767667943,0.1493556856492483,,0.0656167979002621,0.5452647933720476,0.23520721737985426
long,30.959135423987682,0.13847642802779633,,,0.6010364000199232,0.23521755130669839
