model,mse,r_squared,aic,bic
Basic Single-Stage,0.007494973209017892,0.8753192509887233,-142.8016792426851,-139.9992844793608
Basic Two-Stage,0.007235611045717847,0.8796338052751251,-143.85806809339243,-141.05567333006812
Weber Single-Stage,0.0067243036272073425,0.8881395317316532,-146.0563461645892,-143.25395140126489
Weber Two-Stage,0.0071227792594495375,0.8815107901864637,-144.32950698540532,-141.527112222081
Linear Regression,0.019532022735411884,0.6750799293816896,-114.06946316333544,-111.26706840001113
