model,mse,r_squared,aic,bic
Basic Single-Stage,0.0035678289129398508,0.8815192613621118,-165.06553317791332,-162.263138414589
Basic Two-Stage,0.003968672271998406,0.8682080240751711,-161.8721521647342,-159.06975740140987
Weber Single-Stage,0.0033629903479360937,0.8883215562802199,-166.83882218293633,-164.036427419612
Weber Two-Stage,0.0036933493165806765,0.8773509700845917,-164.02852515330375,-161.22613038997943
Linear Regression,0.0033845566165632422,0.8876053819627406,-166.64710849784893,-163.84471373452462
