model,mse,r_squared,aic,bic
Basic Single-Stage,0.011255392603830811,0.6154548816200203,-130.6045724078732,-127.80217764454889
Basic Two-Stage,0.011727608877885523,0.5993214183638813,-129.371726557562,-126.56933179423768
Weber Single-Stage,0.01191109261250841,0.5930526210917768,-128.90603626720934,-126.10364150388503
Weber Two-Stage,0.011986304118161005,0.5904829890618049,-128.71721538242102,-125.9148206190967
Linear Regression,0.008150723969005923,0.7215271626795903,-140.28577532477874,-137.48338056145442
