model,mse,r_squared,aic,bic
Basic Single-Stage,0.003167985669947877,0.9123125653244484,-168.630311606937,-165.82791684361268
Basic Two-Stage,0.003227594213192848,0.9106626461687268,-168.0712539380146,-165.26885917469028
Weber Single-Stage,0.002631007501395304,0.9271757127571594,-174.2002524634677,-171.3978577001434
Weber Two-Stage,0.0026310410578699265,0.9271747839394553,-174.1998699843825,-171.3974752210582
Linear Regression,0.0025385119499197963,0.9297359192962,-175.27350086344728,-172.47110610012297
