model,mse,r_squared,aic,bic
Basic Single-Stage,0.0039060488888889044,0.9248312241122777,-162.34918849503376,-159.54679373170944
Basic Two-Stage,0.003906080022429344,0.9248306249722795,-162.34894943928646,-159.54655467596214
Weber Single-Stage,0.003847488991147853,0.9259581623443686,-162.80224032651836,-159.99984556319404
Weber Two-Stage,0.0038476324764416896,0.9259554010850494,-162.80112184116413,-159.99872707783982
Linear Regression,0.0038351498862799426,0.9261956185142362,-162.8985814741173,-160.09618671079298
