model,mse,r_squared,aic,bic
Basic Single-Stage,0.00694489370882961,0.7867968182337491,-145.08813881834345,-142.28574405501914
Basic Two-Stage,0.006928554121425016,0.7872984316737041,-145.15879424578893,-142.3563994824646
Weber Single-Stage,0.005547300446146861,0.8297019141087518,-151.8279087212003,-149.02551395787597
Weber Two-Stage,0.005547507959791742,0.8296955435909004,-151.82678670320746,-149.02439193988315
Linear Regression,0.004974055706215003,0.847300110367516,-155.0995613361537,-152.29716657282938
