model,mse,r_squared,aic,bic
Basic Single-Stage,0.005246120719555577,0.8978683542538517,-153.50227361582327,-150.69987885249895
Basic Two-Stage,0.0052460378826723235,0.8978699669249409,-153.50274723292625,-150.70035246960194
Weber Single-Stage,0.005294523821748049,0.896926041114219,-153.2268013160526,-150.42440655272827
Weber Two-Stage,0.005293752574739199,0.8969410557756234,-153.23117087345415,-150.42877611012983
Linear Regression,0.005228026278925367,0.8982206174020347,-153.60590594530188,-150.80351118197757
