range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,-2.1049129584359014,0.4478684353371076,,,-0.34291030720790705,0.23502816576403177
medium,2.941464065364065,0.4892613974954077,,-1.3673469387755106,-0.32222369025595493,0.23525030686203605
long,-2.7084480280934233,0.18976601250377748,,,0.1425396198877595,0.23502816576403165
