range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,45.18296773935372,0.026424898008141323,,,0.23672757327295416,0.24718809267831113
medium,44.9998704815238,0.011045427745951438,,,0.21801886072038917,0.217956842254054
long,45.05131609432295,0.009867055865911157,,,0.21320330099862725,0.21906490146470325
