range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-278.7496779779768,0.06157515732826024,0.7797304362981468,0.03600504131368271,0.0018499999999999962
long,Combo_NonOracle,0.0,-277.7790181715186,0.062175752785145505,0.775412523418374,0.040329638601008556,-0.018174031477723927
long,EmpiricalLinear,2.0,-270.8047404264883,0.06405280841405045,0.7616474603074971,0.0435152779853026,-0.02053515439988306
long,Combo_Oracle,0.0,-245.17805102208987,0.08614007658434204,0.5689239067009637,0.06339623558428595,-0.05026260575781125
long,LLM(Combined),,,0.0,1.0,0.04258430462036454,0.020950000000000007
medium,Equal,0.0,-294.4363734647962,0.052635539324680625,0.8808489592293136,0.11757810595514794,0.09522999999999998
medium,Combo_NonOracle,0.0,-294.2755206326113,0.05272027321060862,0.8804650263460684,0.0853693939450852,0.058723164476303935
medium,EmpiricalLinear,2.0,-285.09748453526566,0.055522060789005415,0.8674221901660928,0.08257956148521918,0.05441848056355727
medium,Combo_Oracle,0.0,-254.71265623307283,0.07830635145036549,0.7362857097252642,0.06635450436747846,0.025863197507857406
medium,LLM(Combined),,,0.0,1.0,0.11275278710524186,0.09392999999999997
short,Combo_Oracle,0.0,-299.01188410220374,0.0502814608583674,0.8569325341932725,0.06365374949841487,0.024399408249953555
short,EmpiricalLinear,2.0,-268.5603186076795,0.06550667807507844,0.7571733976835118,0.0749994140173116,0.042029143964245855
short,Combo_NonOracle,0.0,-265.6228463656246,0.07021253211281171,0.7210320047753217,0.07843238681533254,0.04725246412644991
short,Equal,0.0,-214.28130701574594,0.11732433677630569,0.22106480695535669,0.11847971556346681,0.09154999999999999
short,LLM(Combined),,,0.0,1.0,0.050920948537905304,-0.01424999999999999
