range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.5092783505154641,0.4907216494845359
short,1,0.31999999999999973,0.6800000000000003
short,2,0.3244147157190636,0.6755852842809364
short,3,0.02370990237099028,0.9762900976290098
short,4,0.0072992700729927135,0.9927007299270073
short,5,0.08759124087591244,0.9124087591240876
short,6,0.06914893617021277,0.9308510638297872
short,7,0.2977528089887643,0.7022471910112358
short,8,0.04942965779467686,0.9505703422053231
short,9,0.11444141689373293,0.8855585831062671
medium,0,0.8707692307692307,0.12923076923076926
medium,1,0.6975806451612898,0.3024193548387102
medium,2,0.5304136253041358,0.4695863746958642
medium,3,0.8112449799196785,0.18875502008032152
medium,4,0.563559322033898,0.436440677966102
medium,5,0.13793103448275787,0.8620689655172421
medium,6,0.9985315712187959,0.001468428781204123
medium,7,0.3749999999999991,0.6250000000000009
medium,8,0.6528301886792449,0.3471698113207551
medium,9,0.7957446808510641,0.2042553191489359
long,0,0.9670402109426499,0.032959789057350086
long,1,0.7631578947368434,0.23684210526315663
long,2,0.9009900990099018,0.09900990099009821
long,3,0.7109826589595375,0.2890173410404625
long,4,0.5,0.5
long,5,0.5575221238938064,0.4424778761061936
long,6,0.40963855421686707,0.590361445783133
long,7,0.31318681318681285,0.6868131868131871
long,8,0.29906542056074764,0.7009345794392523
long,9,0.05219206680584537,0.9478079331941547
