range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-272.69756748605863,0.061607252807481604,0.7418543458177274,0.04836411534256066,0.020320681660230756
long,Bayes(stimulus),0.0,-271.72206274322883,0.06605809957841774,0.70320725361006,0.04497291681200072,0.016340027428605484
long,Equal,0.0,-269.34650123430544,0.06764613810115105,0.6887659187798754,0.039423127729798405,0.004349999999999998
long,Bayes(range),0.0,-263.16637615889664,0.0719586405599405,0.647818100055043,0.03677912766395539,-0.0038204174344420205
long,LLM(Combined),,,0.0,1.0,0.06415280975919917,0.05015
medium,EmpiricalLinear,3.0,-291.7748119828931,0.050907342111536635,0.9058608201946663,0.10313219196394784,0.07215297304905673
medium,Bayes(range),0.0,-286.22817953179197,0.05713823364182242,0.881405872218116,0.10605097578000625,0.08254158928476737
medium,Equal,0.0,-273.28948601276613,0.06503076195155644,0.8463801809001417,0.11510947398020721,0.09332999999999998
medium,Bayes(stimulus),0.0,-240.1077152087706,0.09062028886027876,0.7016950578255525,0.1405163250795348,0.11335219651089808
medium,LLM(Combined),,,0.0,1.0,0.08203749752399812,0.054929999999999986
short,Bayes(range),0.0,-301.64329287601663,0.04897560661706494,0.8778525210821666,0.049592436874754384,0.010377757893991481
short,EmpiricalLinear,3.0,-298.27287596103093,0.04770453749980102,0.8841104599444966,0.056939752980084794,-0.0004436547092880888
short,Bayes(stimulus),0.0,-284.8727427742005,0.05791797880181576,0.829174911214158,0.06809131239975705,0.011610955899091115
short,Equal,0.0,-241.86772409141577,0.08903931715820826,0.5962723430259205,0.08511758337734925,0.06035000000000002
short,LLM(Combined),,,0.0,1.0,0.045238291302833265,-0.013049999999999996
