model,mse,r_squared,aic,bic
Basic Single-Stage,0.0014398622222222437,0.9704187714872486,-192.27540737451835,-189.47301261119404
Basic Two-Stage,0.0014402419254315622,0.9704109706801793,-192.26750266617896,-189.46510790285464
Weber Single-Stage,0.001447318025906417,0.9702655958367428,-192.12057133949486,-189.31817657617054
Weber Two-Stage,0.001447758452836071,0.970256547492083,-192.11144986266237,-189.30905509933805
Linear Regression,0.0013979967014942155,0.971278877069816,-193.1599982318374,-190.35760346851308
