model,mse,r_squared,aic,bic
Basic Single-Stage,0.003238048419216834,0.8781441705223879,-167.97427070264354,-165.17187593931922
Basic Two-Stage,0.0036555327497998073,0.8624331950177665,-164.33719750086775,-161.53480273754343
Weber Single-Stage,0.0020164812653320884,0.9241147860066474,-182.17716331832108,-179.37476855499676
Weber Two-Stage,0.0020199794863524443,0.9239831392339798,-182.1251897257508,-179.32279496242649
Linear Regression,0.0014771958284921607,0.9444094406020904,-191.50798908908098,-188.70559432575666
