range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-279.22197536339786,0.05771606312766276,0.6460432143374086,0.09015452487336137,0.06019712184975559
long,Equal,0.0,-277.4243457241599,0.062396664574318396,0.5863056467003003,0.08236845142407377,0.051619
long,Bayes(stimulus),0.0,-271.34402148257226,0.06630829908158736,0.5328109896024251,0.1117884372697688,0.08630985581976043
long,Bayes(range),0.0,-268.2050513109699,0.06842270854252112,0.5025409147974538,0.07520952361480651,0.040412752285995085
long,LLM(Combined),,,0.0,1.0,0.12328076305733998,0.07974400000000001
medium,Equal,0.0,-272.6521605758862,0.06544654307142586,0.8797456022532276,0.09560317798065084,-0.006370000000000007
medium,EmpiricalLinear,3.0,-270.43290831641116,0.06301836524225929,0.8885033522766203,0.09108229471231516,0.003268574432397037
medium,Bayes(range),0.0,-266.9610265278762,0.06927922055900759,0.8652485243160914,0.0913925449806441,-0.008993887666433583
medium,Bayes(stimulus),0.0,-257.1367506039025,0.07643095412771195,0.8359915945068479,0.10283138698528406,0.016302027671763638
medium,LLM(Combined),,,0.0,1.0,0.0814264676871102,-0.007670000000000005
short,Bayes(range),0.0,-346.73894170957834,0.031198370359146535,0.8192916927083693,0.11363083826057135,-0.08479219020310264
short,Equal,0.0,-344.92299322600485,0.03177009206785526,0.8126079138694153,0.11919903686691431,-0.09189099999999999
short,EmpiricalLinear,3.0,-335.33657802080825,0.0329301778858607,0.798672800396115,0.11053391389343328,-0.07704769628215215
short,Bayes(stimulus),0.0,-261.3553957285305,0.07327366897220866,0.003195073994323727,0.14000510464811697,-0.11967800538551308
short,LLM(Combined),,,0.0,1.0,0.11876963643962206,-0.085656
