range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-274.5253807633556,0.060491416032616575,0.7999582700853253,0.07958999725383514,-0.05883850096963015
long,Equal,0.0,-273.498645391026,0.06489488616216225,0.7697741688328129,0.0838993849202722,-0.070491
long,Bayes(stimulus),0.0,-272.3962221922346,0.06561426043095542,0.7646416689395116,0.08279747842543003,-0.07430833141771936
long,Bayes(range),0.0,-272.05577050253135,0.0658380259799931,0.7630336377526371,0.07953762901203305,-0.06564977255039478
long,LLM(Combined),,,0.0,1.0,0.07357804115359418,-0.04719599999999998
medium,Equal,0.0,-249.7619341214668,0.08228064778549085,0.788725777177495,0.0924692123898544,-0.06206
medium,EmpiricalLinear,3.0,-247.60774183084288,0.07917636721910468,0.8043669384370034,0.07786496192303863,-0.02204920301220648
medium,Bayes(range),0.0,-245.8444256702036,0.08556796925818992,0.7715066532257193,0.09448151451883981,-0.06543661255460682
medium,Bayes(stimulus),0.0,-231.91479276000248,0.09835735749400941,0.6980988182182224,0.09723747276143926,-0.07684295985826148
medium,LLM(Combined),,,0.0,1.0,0.10792590810366157,-0.047270000000000006
short,EmpiricalLinear,3.0,-247.38776531447417,0.07935072833997749,0.7023059817349452,0.0659730769547948,0.014765703981836343
short,Equal,0.0,-225.96480982997807,0.10438721232484806,0.4848153992922848,0.06257340325447901,-0.028011263157894727
short,Bayes(range),0.0,-225.0928948482125,0.10530135957024538,0.4757526661884188,0.06282445476485095,-0.028590039358135158
short,Bayes(stimulus),0.0,-212.26395747820325,0.11971521383142894,0.3224100364471556,0.06260798742273864,-0.03422159724191981
short,LLM(Combined),,,0.0,1.0,0.08419448046041975,0.028344000000000008
