range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-197.64355209510367,0.1385622603741726,-0.05084354283612558,0.1136024779659317,-0.08414999999999999
long,Combo_NonOracle,0.0,-194.2677065309884,0.14331975939618513,-0.12424323246689739,0.10216051539804889,-0.0709306029280402
long,EmpiricalLinear,2.0,-193.2331460664214,0.13913209676588137,-0.05950448976225009,0.11188007883948564,-0.0822533488741036
long,Combo_Oracle,0.0,-180.37117914394895,0.16468647050682894,-0.48444456918652956,0.07802738959703595,-0.03603130172462405
long,LLM(Combined),,,0.0,1.0,0.18866961334565777,-0.15925
medium,Combo_Oracle,0.0,-224.1238023289237,0.10632678781769747,0.5782963452491917,0.0736664503751962,-0.012142173041045487
medium,Combo_NonOracle,0.0,-215.8138641185176,0.11553998236933526,0.5020490433041378,0.08126474846900195,-0.007822550986625801
medium,Equal,0.0,-212.96390846720348,0.11888019178988567,0.47284179397542003,0.08392312553760137,-0.01077
medium,EmpiricalLinear,2.0,-209.40710775338118,0.11835448146116541,0.47749386836799557,0.08347282512087148,-0.010347115169526444
medium,LLM(Combined),,,0.0,1.0,0.11050950637841074,-0.025470000000000003
short,Combo_NonOracle,0.0,-240.18477798867445,0.09055048124781567,0.6858952783400621,0.10302580774521214,0.09503666732526359
short,Combo_Oracle,0.0,-238.81272354226923,0.0918014454825831,0.6771565510001656,0.07420961220523185,0.04817347476566895
short,Equal,0.0,-238.7098842763443,0.09189590197609465,0.676491847992645,0.1056186905807869,0.097994
short,EmpiricalLinear,2.0,-234.96243153050412,0.09166411420895719,0.6781217501642374,0.10521578126896328,0.09756969711260988
short,LLM(Combined),,,0.0,1.0,0.11699616660386784,0.07195
