model,mse,r_squared,aic,bic
Basic Single-Stage,0.021125205138661847,0.780186884772238,-111.71723178146243,-108.91483701813812
Basic Two-Stage,0.021168354846726658,0.7797379011203094,-111.65602007548229,-108.85362531215797
Weber Single-Stage,0.020669976234546854,0.7849236569312976,-112.37074030597742,-109.5683455426531
Weber Two-Stage,0.021372394041475964,0.77761482156998,-111.36825198633301,-108.56585722300869
Linear Regression,0.015884051599749212,0.8347224161061776,-120.27130288802671,-117.4689081247024
