range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,42.117001767259,0.18656655066077824,,,0.45460368781927907,0.23521755130669833
medium,42.265655262409865,0.09829440255167539,,-0.7692307692307689,0.4446013431711191,0.23520721737985426
long,40.53455833581611,0.07184346723053832,,,0.18671959660619045,0.23521755130669839
