range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,45.070178567668265,0.03075027851477852,,,0.21913358960849202,0.24718809267831113
medium,44.90734384939074,0.011228988957470851,,,0.2180915549745305,0.217956842254054
long,45.172058815424776,0.011907289921955526,,,0.2238136718309512,0.21906490146470325
