range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-336.73913948722185,0.03447946342275495,0.9418256570026554,0.025532373624337846,-0.012527928580597305
long,EmpiricalLinear,2.0,-334.92979960291495,0.03373234881770877,0.9443194322175503,0.028663667142927205,-0.015661307957400755
long,Combo_Oracle,0.0,-327.53139350787814,0.037804999037608755,0.9300626853883878,0.02168473558685896,-0.01192174693573973
long,Equal,0.0,-289.8545014649246,0.055103336296317335,0.8514179729386391,0.032408908424374216,0.008048931685148452
long,LLM(Combined),,,0.0,1.0,0.04523409112605229,-0.015070000000000002
medium,Combo_NonOracle,0.0,-308.8310844921518,0.04557887920168963,0.9224612637322476,0.03140936636084669,0.005822325398635094
medium,EmpiricalLinear,2.0,-304.6444238123518,0.04566403650036435,0.92217125407047,0.0326171762457507,0.004404144306634543
medium,Combo_Oracle,0.0,-301.2240676824463,0.049181355673396696,0.9097198177595331,0.0317345449882533,0.013135038598789865
medium,Equal,0.0,-287.8952598341623,0.05619358927100146,0.882140395040848,0.040125073690166435,0.015135501574380553
medium,LLM(Combined),,,0.0,1.0,0.03353170141821021,-0.005850000000000014
short,EmpiricalLinear,2.0,-429.0241607789355,0.013164366454350526,0.9883389305055996,0.026981252304211743,-0.024539397160218076
short,Combo_NonOracle,0.0,-426.5025653309629,0.014051506625187896,0.986714306099271,0.02732965205080551,-0.024583741519563586
short,Combo_Oracle,0.0,-354.00700289278166,0.029011295363914176,0.9433665917762005,0.0168360813321541,-0.0012132916630503072
short,Equal,0.0,-342.57391818578753,0.032525230025843996,0.9288165208726147,0.03966182387084665,-0.024874950331551505
short,LLM(Combined),,,0.0,1.0,0.027112601571962804,-0.023033599999999998
